content_category_brid.content_id,content_category_brid.category_id,content_category_brid.content_type_key,content_category_brid.content_key,content_category_brid.category_key,content_category_brid.status,content_category_brid.updated_time,content_category_brid.last_mofidied
32403,147,1,14220,105,ACT,2021-07-23 07:56:16.0,2021-07-23 11:21:15.0
32403,309,1,14220,1,ACT,2021-07-23 07:56:16.0,2021-07-23 11:21:15.0
32427,61,1,14223,48,ACT,2021-07-23 13:33:12.0,2021-07-23 23:21:17.0
32427,73,1,14223,101,ACT,2021-07-23 13:33:12.0,2021-07-23 23:21:17.0
32427,155,1,14223,26,ACT,2021-07-23 13:33:12.0,2021-07-23 23:21:17.0
32424,106,1,14221,63,ACT,2021-07-23 13:33:18.0,2021-07-23 23:21:17.0
32424,141,1,14221,42,ACT,2021-07-23 13:33:18.0,2021-07-23 23:21:17.0
32422,79,1,14225,100,ACT,2021-07-23 13:33:24.0,2021-07-23 23:21:17.0
32422,147,1,14225,105,ACT,2021-07-23 13:33:24.0,2021-07-23 23:21:17.0
32421,79,1,14224,100,ACT,2021-07-23 13:33:30.0,2021-07-23 23:21:17.0
32421,147,1,14224,105,ACT,2021-07-23 13:33:30.0,2021-07-23 23:21:17.0
32433,73,1,14222,101,ACT,2021-07-23 21:26:58.0,2021-07-23 23:21:17.0
32433,94,1,14222,93,ACT,2021-07-23 21:26:58.0,2021-07-23 23:21:17.0
32434,79,1,14231,100,ACT,2021-07-23 21:29:14.0,2021-07-24 11:21:15.0
32434,147,1,14231,105,ACT,2021-07-23 21:29:14.0,2021-07-24 11:21:15.0
32437,43,1,14226,88,ACT,2021-07-23 21:29:25.0,2021-07-24 11:21:15.0
32437,71,1,14226,41,ACT,2021-07-23 21:29:25.0,2021-07-24 11:21:15.0
32439,309,1,14227,1,ACT,2021-07-23 22:11:23.0,2021-07-24 11:21:15.0
32440,309,1,14228,1,ACT,2021-07-23 22:11:33.0,2021-07-24 11:21:15.0
32445,79,1,14232,100,ACT,2021-07-24 15:47:51.0,2021-07-24 23:21:14.0
32445,146,1,14232,45,ACT,2021-07-24 15:47:51.0,2021-07-24 23:21:14.0
32445,149,1,14232,76,ACT,2021-07-24 15:47:51.0,2021-07-24 23:21:14.0
32448,79,1,14235,100,ACT,2021-07-25 07:36:45.0,2021-07-25 11:21:16.0
32448,147,1,14235,105,ACT,2021-07-25 07:36:45.0,2021-07-25 11:21:16.0
32451,79,1,14239,100,ACT,2021-07-26 07:54:12.0,2021-07-26 11:21:17.0
32451,146,1,14239,45,ACT,2021-07-26 07:54:12.0,2021-07-26 11:21:17.0
32451,149,1,14239,76,ACT,2021-07-26 07:54:12.0,2021-07-26 11:21:17.0
32451,153,1,14239,106,ACT,2021-07-26 07:54:12.0,2021-07-26 11:21:17.0
32454,79,1,14238,100,ACT,2021-07-26 07:57:43.0,2021-07-26 11:21:17.0
32454,147,1,14238,105,ACT,2021-07-26 07:57:43.0,2021-07-26 11:21:17.0
32454,150,1,14238,46,ACT,2021-07-26 07:57:43.0,2021-07-26 11:21:17.0
32457,40,1,14240,70,ACT,2021-07-26 10:50:12.0,2021-07-26 11:21:17.0
32457,71,1,14240,41,ACT,2021-07-26 10:50:12.0,2021-07-26 11:21:17.0
32466,40,1,14243,70,ACT,2021-07-27 07:35:27.0,2021-07-27 11:21:17.0
32466,71,1,14243,41,ACT,2021-07-27 07:35:27.0,2021-07-27 11:21:17.0
32467,309,1,14241,1,ACT,2021-07-27 07:38:35.0,2021-07-27 11:21:17.0
32467,310,1,14241,1,ACT,2021-07-27 07:38:35.0,2021-07-27 11:21:17.0
32469,79,1,14244,100,ACT,2021-07-27 08:21:36.0,2021-07-27 11:21:17.0
32469,147,1,14244,105,ACT,2021-07-27 08:21:36.0,2021-07-27 11:21:17.0
32472,44,1,14248,77,ACT,2021-07-28 07:30:49.0,2021-07-28 11:21:17.0
32472,71,1,14248,41,ACT,2021-07-28 07:30:49.0,2021-07-28 11:21:17.0
32475,40,1,14250,70,ACT,2021-07-28 07:30:59.0,2021-07-28 11:21:17.0
32475,71,1,14250,41,ACT,2021-07-28 07:30:59.0,2021-07-28 11:21:17.0
32476,40,1,14249,70,ACT,2021-07-28 07:31:08.0,2021-07-28 11:21:17.0
32476,71,1,14249,41,ACT,2021-07-28 07:31:08.0,2021-07-28 11:21:17.0
32479,309,1,14247,1,ACT,2021-07-28 07:34:31.0,2021-07-28 11:21:17.0
32479,310,1,14247,1,ACT,2021-07-28 07:34:31.0,2021-07-28 11:21:17.0
32481,309,1,14251,1,ACT,2021-07-28 10:57:36.0,2021-07-28 11:21:17.0
32481,310,1,14251,1,ACT,2021-07-28 10:57:36.0,2021-07-28 11:21:17.0
32482,44,1,14254,77,ACT,2021-07-29 08:31:21.0,2021-07-29 11:21:14.0
32482,71,1,14254,41,ACT,2021-07-29 08:31:21.0,2021-07-29 11:21:14.0
32487,73,1,14255,101,ACT,2021-07-29 08:31:37.0,2021-07-29 11:21:15.0
32487,155,1,14255,26,ACT,2021-07-29 08:31:37.0,2021-07-29 11:21:15.0
32488,40,1,14256,70,ACT,2021-07-29 08:32:30.0,2021-07-29 11:21:15.0
32488,71,1,14256,41,ACT,2021-07-29 08:32:30.0,2021-07-29 11:21:15.0
32491,40,1,14258,70,ACT,2021-07-29 08:32:36.0,2021-07-29 11:21:15.0
32491,71,1,14258,41,ACT,2021-07-29 08:32:36.0,2021-07-29 11:21:15.0
32494,79,1,14253,100,ACT,2021-07-29 08:38:24.0,2021-07-29 11:21:15.0
32494,146,1,14253,45,ACT,2021-07-29 08:38:24.0,2021-07-29 11:21:15.0
32494,149,1,14253,76,ACT,2021-07-29 08:38:24.0,2021-07-29 11:21:15.0
32494,153,1,14253,106,ACT,2021-07-29 08:38:24.0,2021-07-29 11:21:15.0
32484,79,1,14257,100,ACT,2021-07-29 08:39:06.0,2021-07-29 11:21:15.0
32484,147,1,14257,105,ACT,2021-07-29 08:39:06.0,2021-07-29 11:21:15.0
32497,40,1,14260,70,ACT,2021-07-29 20:35:12.0,2021-07-29 23:21:17.0
32497,41,1,14260,40,ACT,2021-07-29 20:35:12.0,2021-07-29 23:21:17.0
32497,71,1,14260,41,ACT,2021-07-29 20:35:12.0,2021-07-29 23:21:17.0
32500,73,1,14259,101,ACT,2021-07-29 20:35:19.0,2021-07-29 23:21:17.0
32500,94,1,14259,93,ACT,2021-07-29 20:35:19.0,2021-07-29 23:21:17.0
32503,40,1,14261,70,ACT,2021-07-29 20:35:29.0,2021-07-29 23:21:17.0
32503,71,1,14261,41,ACT,2021-07-29 20:35:29.0,2021-07-29 23:21:17.0
32505,35,1,14262,60,ACT,2021-07-29 20:35:36.0,2021-07-29 23:21:17.0
32505,90,1,14262,73,ACT,2021-07-29 20:35:36.0,2021-07-29 23:21:17.0
32508,40,1,14264,70,ACT,2021-07-29 20:35:42.0,2021-07-29 23:21:17.0
32508,71,1,14264,41,ACT,2021-07-29 20:35:42.0,2021-07-29 23:21:17.0
32511,73,1,14263,101,ACT,2021-07-29 20:35:56.0,2021-07-29 23:21:17.0
32511,155,1,14263,26,ACT,2021-07-29 20:35:56.0,2021-07-29 23:21:17.0
32514,79,1,14267,100,ACT,2021-07-29 20:49:54.0,2021-07-30 11:21:17.0
32514,147,1,14267,105,ACT,2021-07-29 20:49:54.0,2021-07-30 11:21:17.0
32514,309,1,14267,1,ACT,2021-07-29 20:49:54.0,2021-07-30 11:21:17.0
32515,309,1,14269,1,ACT,2021-07-29 20:50:00.0,2021-07-30 11:21:17.0
32523,79,1,14271,100,ACT,2021-07-29 21:48:21.0,2021-07-30 11:21:17.0
32523,146,1,14271,45,ACT,2021-07-29 21:48:21.0,2021-07-30 11:21:17.0
32523,150,1,14271,46,ACT,2021-07-29 21:48:21.0,2021-07-30 11:21:17.0
32524,40,1,14270,70,ACT,2021-07-30 08:02:21.0,2021-07-30 11:21:17.0
32524,71,1,14270,41,ACT,2021-07-30 08:02:21.0,2021-07-30 11:21:17.0
32526,79,1,14277,100,ACT,2021-07-31 00:03:56.0,2021-07-31 11:21:17.0
32526,147,1,14277,105,ACT,2021-07-31 00:03:56.0,2021-07-31 11:21:17.0
32527,309,1,14273,1,ACT,2021-07-31 00:04:03.0,2021-07-31 11:21:17.0
32520,43,1,14276,88,ACT,2021-07-31 00:08:21.0,2021-07-31 11:21:17.0
32520,71,1,14276,41,ACT,2021-07-31 00:08:21.0,2021-07-31 11:21:17.0
32461,79,1,14265,100,ACT,2021-07-31 00:20:26.0,2021-07-31 11:21:17.0
32461,147,1,14265,105,ACT,2021-07-31 00:20:26.0,2021-07-31 11:21:17.0
32461,150,1,14265,46,ACT,2021-07-31 00:20:26.0,2021-07-31 11:21:17.0
32544,309,1,14274,1,ACT,2021-07-31 08:55:20.0,2021-07-31 11:21:17.0
32544,310,1,14274,1,ACT,2021-07-31 08:55:20.0,2021-07-31 11:21:17.0
32460,79,1,14246,100,ACT,2021-07-31 14:09:55.0,2021-07-31 23:21:18.0
32460,147,1,14246,105,ACT,2021-07-31 14:09:55.0,2021-07-31 23:21:18.0
32521,79,1,14285,100,ACT,2021-08-01 08:49:36.0,2021-08-01 11:21:17.0
32521,147,1,14285,105,ACT,2021-08-01 08:49:36.0,2021-08-01 11:21:17.0
32550,40,1,14290,70,ACT,2021-08-02 07:28:10.0,2021-08-02 11:21:15.0
32550,71,1,14290,41,ACT,2021-08-02 07:28:10.0,2021-08-02 11:21:15.0
32551,73,1,14294,101,ACT,2021-08-02 07:28:20.0,2021-08-02 11:21:15.0
32551,155,1,14294,26,ACT,2021-08-02 07:28:20.0,2021-08-02 11:21:15.0
32554,35,1,14292,60,ACT,2021-08-02 07:28:27.0,2021-08-02 11:21:15.0
32554,173,1,14292,35,ACT,2021-08-02 07:28:27.0,2021-08-02 11:21:15.0
32556,309,1,14287,1,ACT,2021-08-02 07:36:09.0,2021-08-02 11:21:15.0
32559,79,1,14291,100,ACT,2021-08-02 07:36:53.0,2021-08-02 11:21:15.0
32559,146,1,14291,45,ACT,2021-08-02 07:36:53.0,2021-08-02 11:21:15.0
32559,149,1,14291,76,ACT,2021-08-02 07:36:53.0,2021-08-02 11:21:15.0
32559,153,1,14291,106,ACT,2021-08-02 07:36:53.0,2021-08-02 11:21:15.0
32562,79,1,14289,100,ACT,2021-08-02 07:49:15.0,2021-08-02 11:21:15.0
32562,147,1,14289,105,ACT,2021-08-02 07:49:15.0,2021-08-02 11:21:15.0
32562,150,1,14289,46,ACT,2021-08-02 07:49:15.0,2021-08-02 11:21:15.0
32529,71,1,14288,41,ACT,2021-08-02 07:57:50.0,2021-08-02 11:21:15.0
32529,315,1,14288,1,ACT,2021-08-02 07:57:50.0,2021-08-02 11:21:15.0
32547,79,1,14293,100,ACT,2021-08-02 08:34:23.0,2021-08-02 11:21:15.0
32547,147,1,14293,105,ACT,2021-08-02 08:34:23.0,2021-08-02 11:21:15.0
32547,149,1,14293,76,ACT,2021-08-02 08:34:23.0,2021-08-02 11:21:15.0
32569,79,1,14298,100,ACT,2021-08-03 07:19:42.0,2021-08-03 11:21:15.0
32569,147,1,14298,105,ACT,2021-08-03 07:19:42.0,2021-08-03 11:21:15.0
32571,309,1,14295,1,ACT,2021-08-03 07:19:47.0,2021-08-03 11:21:15.0
32571,310,1,14295,1,ACT,2021-08-03 07:19:47.0,2021-08-03 11:21:15.0
32535,71,1,14297,41,ACT,2021-08-03 09:02:13.0,2021-08-03 11:21:15.0
32535,315,1,14297,1,ACT,2021-08-03 09:02:13.0,2021-08-03 11:21:15.0
32565,79,1,14302,100,ACT,2021-08-03 09:32:37.0,2021-08-04 11:21:16.0
32565,147,1,14302,105,ACT,2021-08-03 09:32:37.0,2021-08-04 11:21:16.0
32574,40,1,14304,70,ACT,2021-08-04 07:18:10.0,2021-08-04 11:21:16.0
32574,71,1,14304,41,ACT,2021-08-04 07:18:10.0,2021-08-04 11:21:16.0
32577,309,1,14299,1,ACT,2021-08-04 07:21:24.0,2021-08-04 11:21:16.0
32577,310,1,14299,1,ACT,2021-08-04 07:21:24.0,2021-08-04 11:21:16.0
32578,44,1,14303,77,ACT,2021-08-04 07:22:25.0,2021-08-04 11:21:16.0
32578,71,1,14303,41,ACT,2021-08-04 07:22:25.0,2021-08-04 11:21:16.0
32530,71,1,14296,41,ACT,2021-08-04 07:41:08.0,2021-08-04 11:21:16.0
32530,315,1,14296,1,ACT,2021-08-04 07:41:08.0,2021-08-04 11:21:16.0
32532,71,1,14300,41,ACT,2021-08-04 07:41:21.0,2021-08-04 11:21:16.0
32532,315,1,14300,1,ACT,2021-08-04 07:41:21.0,2021-08-04 11:21:16.0
32580,79,1,14301,100,ACT,2021-08-04 08:24:59.0,2021-08-04 11:21:16.0
32580,146,1,14301,45,ACT,2021-08-04 08:24:59.0,2021-08-04 11:21:16.0
32580,149,1,14301,76,ACT,2021-08-04 08:24:59.0,2021-08-04 11:21:16.0
32589,40,1,14309,70,ACT,2021-08-05 07:40:46.0,2021-08-05 11:21:15.0
32589,71,1,14309,41,ACT,2021-08-05 07:40:46.0,2021-08-05 11:21:15.0
32583,79,1,14306,100,ACT,2021-08-05 07:47:11.0,2021-08-05 11:21:15.0
32583,147,1,14306,105,ACT,2021-08-05 07:47:11.0,2021-08-05 11:21:15.0
32586,309,1,14307,1,ACT,2021-08-05 07:47:17.0,2021-08-05 11:21:15.0
32592,79,1,14310,100,ACT,2021-08-05 17:35:40.0,2021-08-06 11:21:16.0
32592,146,1,14310,45,ACT,2021-08-05 17:35:40.0,2021-08-06 11:21:16.0
32592,150,1,14310,46,ACT,2021-08-05 17:35:40.0,2021-08-06 11:21:16.0
32593,39,1,14311,99,ACT,2021-08-06 07:22:21.0,2021-08-06 11:21:16.0
32593,71,1,14311,41,ACT,2021-08-06 07:22:21.0,2021-08-06 11:21:16.0
32596,309,1,14313,1,ACT,2021-08-06 07:28:22.0,2021-08-06 11:21:16.0
32599,79,1,14312,100,ACT,2021-08-06 10:19:10.0,2021-08-06 11:21:16.0
32599,146,1,14312,45,ACT,2021-08-06 10:19:10.0,2021-08-06 11:21:16.0
32599,149,1,14312,76,ACT,2021-08-06 10:19:10.0,2021-08-06 11:21:16.0
32599,153,1,14312,106,ACT,2021-08-06 10:19:10.0,2021-08-06 11:21:16.0
32601,100,1,14317,62,ACT,2021-08-06 17:06:52.0,2021-08-06 23:21:20.0
32601,141,1,14317,42,ACT,2021-08-06 17:06:52.0,2021-08-06 23:21:20.0
32607,73,1,14314,101,ACT,2021-08-06 17:07:10.0,2021-08-06 23:21:20.0
32607,155,1,14314,26,ACT,2021-08-06 17:07:10.0,2021-08-06 23:21:20.0
32608,40,1,14316,70,ACT,2021-08-06 17:07:18.0,2021-08-06 23:21:20.0
32608,71,1,14316,41,ACT,2021-08-06 17:07:18.0,2021-08-06 23:21:20.0
32610,40,1,14315,70,ACT,2021-08-06 17:07:25.0,2021-08-06 23:21:20.0
32610,71,1,14315,41,ACT,2021-08-06 17:07:25.0,2021-08-06 23:21:20.0
32638,73,1,14318,101,ACT,2021-08-06 17:54:36.0,2021-08-06 23:21:20.0
32638,155,1,14318,26,ACT,2021-08-06 17:54:36.0,2021-08-06 23:21:20.0
32641,79,1,14322,100,ACT,2021-08-06 18:57:51.0,2021-08-07 11:21:16.0
32641,147,1,14322,105,ACT,2021-08-06 18:57:51.0,2021-08-07 11:21:16.0
32643,79,1,14328,100,ACT,2021-08-09 07:34:03.0,2021-08-09 11:21:17.0
32643,147,1,14328,105,ACT,2021-08-09 07:34:03.0,2021-08-09 11:21:17.0
32643,150,1,14328,46,ACT,2021-08-09 07:34:03.0,2021-08-09 11:21:17.0
32644,79,1,14327,100,ACT,2021-08-09 07:42:22.0,2021-08-09 11:21:17.0
32644,146,1,14327,45,ACT,2021-08-09 07:42:22.0,2021-08-09 11:21:17.0
32644,149,1,14327,76,ACT,2021-08-09 07:42:22.0,2021-08-09 11:21:17.0
32644,153,1,14327,106,ACT,2021-08-09 07:42:22.0,2021-08-09 11:21:17.0
32647,79,1,14329,100,ACT,2021-08-09 07:42:27.0,2021-08-09 11:21:17.0
32647,147,1,14329,105,ACT,2021-08-09 07:42:27.0,2021-08-09 11:21:17.0
32647,149,1,14329,76,ACT,2021-08-09 07:42:27.0,2021-08-09 11:21:17.0
32650,40,1,14334,70,ACT,2021-08-10 07:18:31.0,2021-08-10 11:21:13.0
32650,71,1,14334,41,ACT,2021-08-10 07:18:31.0,2021-08-10 11:21:13.0
32656,79,1,14331,100,ACT,2021-08-10 07:24:11.0,2021-08-10 11:21:13.0
32656,147,1,14331,105,ACT,2021-08-10 07:24:11.0,2021-08-10 11:21:13.0
32656,153,1,14331,106,ACT,2021-08-10 07:24:11.0,2021-08-10 11:21:13.0
32659,309,1,14332,1,ACT,2021-08-10 07:24:15.0,2021-08-10 11:21:13.0
32659,310,1,14332,1,ACT,2021-08-10 07:24:15.0,2021-08-10 11:21:13.0
32662,79,1,14333,100,ACT,2021-08-10 07:24:54.0,2021-08-10 11:21:13.0
32662,147,1,14333,105,ACT,2021-08-10 07:24:54.0,2021-08-10 11:21:13.0
32616,71,1,14330,41,ACT,2021-08-10 07:26:30.0,2021-08-10 11:21:13.0
32616,315,1,14330,1,ACT,2021-08-10 07:26:30.0,2021-08-10 11:21:13.0
32619,71,1,14335,41,ACT,2021-08-10 07:26:35.0,2021-08-11 11:21:16.0
32619,315,1,14335,1,ACT,2021-08-10 07:26:35.0,2021-08-11 11:21:16.0
32667,309,1,14338,1,ACT,2021-08-11 07:31:03.0,2021-08-11 11:21:16.0
32668,40,1,14339,70,ACT,2021-08-11 07:47:53.0,2021-08-11 11:21:16.0
32668,71,1,14339,41,ACT,2021-08-11 07:47:53.0,2021-08-11 11:21:16.0
32670,309,1,14336,1,ACT,2021-08-11 08:55:31.0,2021-08-11 11:21:16.0
32670,310,1,14336,1,ACT,2021-08-11 08:55:31.0,2021-08-11 11:21:16.0
32673,79,1,14343,100,ACT,2021-08-12 07:52:36.0,2021-08-12 11:21:15.0
32673,147,1,14343,105,ACT,2021-08-12 07:52:36.0,2021-08-12 11:21:15.0
32676,39,1,14344,99,ACT,2021-08-12 17:31:32.0,2021-08-12 23:21:19.0
32676,71,1,14344,41,ACT,2021-08-12 17:31:32.0,2021-08-12 23:21:19.0
32679,40,1,14345,70,ACT,2021-08-12 17:31:39.0,2021-08-12 23:21:19.0
32679,71,1,14345,41,ACT,2021-08-12 17:31:39.0,2021-08-12 23:21:19.0
32680,71,1,14346,41,ACT,2021-08-12 17:31:46.0,2021-08-12 23:21:19.0
32680,83,1,14346,49,ACT,2021-08-12 17:31:46.0,2021-08-12 23:21:19.0
32686,79,1,14351,100,ACT,2021-08-12 22:00:29.0,2021-08-13 11:21:18.0
32686,146,1,14351,45,ACT,2021-08-12 22:00:29.0,2021-08-13 11:21:18.0
32686,150,1,14351,46,ACT,2021-08-12 22:00:29.0,2021-08-13 11:21:18.0
32685,79,1,14349,100,ACT,2021-08-13 08:04:35.0,2021-08-13 11:21:18.0
32685,146,1,14349,45,ACT,2021-08-13 08:04:35.0,2021-08-13 11:21:18.0
32685,149,1,14349,76,ACT,2021-08-13 08:04:35.0,2021-08-13 11:21:18.0
32685,153,1,14349,106,ACT,2021-08-13 08:04:35.0,2021-08-13 11:21:18.0
32689,309,1,14350,1,ACT,2021-08-13 08:06:24.0,2021-08-13 11:21:18.0
32623,71,1,14348,41,ACT,2021-08-13 08:22:22.0,2021-08-13 11:21:18.0
32623,315,1,14348,1,ACT,2021-08-13 08:22:22.0,2021-08-13 11:21:18.0
32709,79,1,14357,100,ACT,2021-08-13 16:32:48.0,2021-08-14 11:21:16.0
32709,147,1,14357,105,ACT,2021-08-13 16:32:48.0,2021-08-14 11:21:16.0
32712,309,1,14352,1,ACT,2021-08-13 16:32:54.0,2021-08-14 11:21:16.0
32715,309,1,14353,1,ACT,2021-08-13 16:33:00.0,2021-08-14 11:21:16.0
32716,43,1,14354,88,ACT,2021-08-13 18:48:09.0,2021-08-14 11:21:16.0
32716,71,1,14354,41,ACT,2021-08-13 18:48:09.0,2021-08-14 11:21:16.0
32718,79,1,14356,100,ACT,2021-08-14 06:49:36.0,2021-08-14 11:21:16.0
32718,146,1,14356,45,ACT,2021-08-14 06:49:36.0,2021-08-14 11:21:16.0
32718,149,1,14356,76,ACT,2021-08-14 06:49:36.0,2021-08-14 11:21:16.0
32721,41,1,14360,40,ACT,2021-08-15 06:33:00.0,2021-08-15 11:21:17.0
32721,71,1,14360,41,ACT,2021-08-15 06:33:00.0,2021-08-15 11:21:17.0
32721,86,1,14360,80,ACT,2021-08-15 06:33:00.0,2021-08-15 11:21:17.0
32721,309,1,14360,1,ACT,2021-08-15 06:33:00.0,2021-08-15 11:21:17.0
32721,310,1,14360,1,ACT,2021-08-15 06:33:00.0,2021-08-15 11:21:17.0
32727,79,1,14364,100,ACT,2021-08-16 07:45:26.0,2021-08-16 11:21:18.0
32727,147,1,14364,105,ACT,2021-08-16 07:45:26.0,2021-08-16 11:21:18.0
32727,149,1,14364,76,ACT,2021-08-16 07:45:26.0,2021-08-16 11:21:18.0
32724,79,1,14362,100,ACT,2021-08-16 07:45:33.0,2021-08-16 11:21:18.0
32724,146,1,14362,45,ACT,2021-08-16 07:45:33.0,2021-08-16 11:21:18.0
32724,149,1,14362,76,ACT,2021-08-16 07:45:33.0,2021-08-16 11:21:18.0
32724,153,1,14362,106,ACT,2021-08-16 07:45:33.0,2021-08-16 11:21:18.0
32730,79,1,14363,100,ACT,2021-08-16 08:13:32.0,2021-08-16 11:21:18.0
32730,147,1,14363,105,ACT,2021-08-16 08:13:32.0,2021-08-16 11:21:18.0
32730,150,1,14363,46,ACT,2021-08-16 08:13:32.0,2021-08-16 11:21:18.0
32734,309,1,14368,1,ACT,2021-08-17 07:48:26.0,2021-08-17 11:21:18.0
32734,310,1,14368,1,ACT,2021-08-17 07:48:26.0,2021-08-17 11:21:18.0
32736,79,1,14367,100,ACT,2021-08-17 07:48:54.0,2021-08-17 11:21:18.0
32736,147,1,14367,105,ACT,2021-08-17 07:48:54.0,2021-08-17 11:21:18.0
32739,309,1,14365,1,ACT,2021-08-17 07:51:35.0,2021-08-17 11:21:18.0
32737,40,1,14369,70,ACT,2021-08-17 16:46:37.0,2021-08-17 23:22:39.0
32737,71,1,14369,41,ACT,2021-08-17 16:46:37.0,2021-08-17 23:22:39.0
32740,309,1,14370,1,ACT,2021-08-18 07:36:07.0,2021-08-18 11:21:14.0
32740,310,1,14370,1,ACT,2021-08-18 07:36:07.0,2021-08-18 11:21:14.0
32743,73,1,14394,101,ACT,2021-08-19 13:42:54.0,2021-08-19 23:21:18.0
32743,94,1,14394,93,ACT,2021-08-19 13:42:54.0,2021-08-19 23:21:18.0
32746,309,1,14393,1,ACT,2021-08-19 13:48:38.0,2021-08-19 23:21:18.0
32746,310,1,14393,1,ACT,2021-08-19 13:48:38.0,2021-08-19 23:21:18.0
32742,79,1,14395,100,ACT,2021-08-19 13:53:33.0,2021-08-20 11:21:34.0
32742,147,1,14395,105,ACT,2021-08-19 13:53:33.0,2021-08-20 11:21:34.0
32742,153,1,14395,106,ACT,2021-08-19 13:53:33.0,2021-08-20 11:21:34.0
32748,79,1,14399,100,ACT,2021-08-19 16:24:12.0,2021-08-20 11:21:34.0
32748,146,1,14399,45,ACT,2021-08-19 16:24:12.0,2021-08-20 11:21:34.0
32748,150,1,14399,46,ACT,2021-08-19 16:24:12.0,2021-08-20 11:21:34.0
32751,73,1,14401,101,ACT,2021-08-20 07:28:33.0,2021-08-20 11:21:34.0
32751,155,1,14401,26,ACT,2021-08-20 07:28:33.0,2021-08-20 11:21:34.0
32754,73,1,14400,101,ACT,2021-08-20 07:29:35.0,2021-08-20 11:21:34.0
32754,155,1,14400,26,ACT,2021-08-20 07:29:35.0,2021-08-20 11:21:34.0
32757,79,1,14398,100,ACT,2021-08-20 08:08:36.0,2021-08-20 11:21:34.0
32757,147,1,14398,105,ACT,2021-08-20 08:08:36.0,2021-08-20 11:21:34.0
32757,309,1,14398,1,ACT,2021-08-20 08:08:36.0,2021-08-20 11:21:34.0
32758,309,1,14397,1,ACT,2021-08-20 08:08:39.0,2021-08-20 11:21:34.0
32761,73,1,14402,101,ACT,2021-08-20 13:48:34.0,2021-08-20 23:21:27.0
32761,155,1,14402,26,ACT,2021-08-20 13:48:34.0,2021-08-20 23:21:27.0
32764,73,1,14403,101,ACT,2021-08-20 18:49:11.0,2021-08-20 23:21:27.0
32764,94,1,14403,93,ACT,2021-08-20 18:49:11.0,2021-08-20 23:21:27.0
32755,79,1,14404,100,ACT,2021-08-20 20:29:47.0,2021-08-20 23:21:27.0
32755,146,1,14404,45,ACT,2021-08-20 20:29:47.0,2021-08-20 23:21:27.0
32755,149,1,14404,76,ACT,2021-08-20 20:29:47.0,2021-08-20 23:21:27.0
32755,153,1,14404,106,ACT,2021-08-20 20:29:47.0,2021-08-20 23:21:27.0
32794,73,1,14408,101,ACT,2021-08-21 07:58:48.0,2021-08-21 11:21:28.0
32794,155,1,14408,26,ACT,2021-08-21 07:58:48.0,2021-08-21 11:21:28.0
32791,43,1,14407,88,ACT,2021-08-21 08:00:44.0,2021-08-21 11:21:28.0
32791,71,1,14407,41,ACT,2021-08-21 08:00:44.0,2021-08-21 11:21:28.0
32799,79,1,14416,100,ACT,2021-08-23 07:35:43.0,2021-08-23 11:21:22.0
32799,146,1,14416,45,ACT,2021-08-23 07:35:43.0,2021-08-23 11:21:22.0
32799,149,1,14416,76,ACT,2021-08-23 07:35:43.0,2021-08-23 11:21:22.0
32799,153,1,14416,106,ACT,2021-08-23 07:35:43.0,2021-08-23 11:21:22.0
32800,79,1,14415,100,ACT,2021-08-23 07:35:47.0,2021-08-23 11:21:22.0
32800,146,1,14415,45,ACT,2021-08-23 07:35:47.0,2021-08-23 11:21:22.0
32802,71,1,14413,41,ACT,2021-08-23 07:52:13.0,2021-08-23 11:21:22.0
32802,86,1,14413,80,ACT,2021-08-23 07:52:13.0,2021-08-23 11:21:22.0
32802,309,1,14413,1,ACT,2021-08-23 07:52:13.0,2021-08-23 11:21:22.0
32802,310,1,14413,1,ACT,2021-08-23 07:52:13.0,2021-08-23 11:21:22.0
32803,79,1,14414,100,ACT,2021-08-23 08:06:17.0,2021-08-23 11:21:22.0
32803,147,1,14414,105,ACT,2021-08-23 08:06:17.0,2021-08-23 11:21:22.0
32803,150,1,14414,46,ACT,2021-08-23 08:06:17.0,2021-08-23 11:21:22.0
32808,309,1,14417,1,ACT,2021-08-23 08:09:16.0,2021-08-23 11:21:22.0
32809,79,1,14420,100,ACT,2021-08-24 07:39:28.0,2021-08-24 11:21:23.0
32809,147,1,14420,105,ACT,2021-08-24 07:39:28.0,2021-08-24 11:21:23.0
32814,309,1,14419,1,ACT,2021-08-24 07:39:42.0,2021-08-24 11:21:23.0
32814,310,1,14419,1,ACT,2021-08-24 07:39:42.0,2021-08-24 11:21:23.0
32812,43,1,14421,88,ACT,2021-08-24 09:10:53.0,2021-08-24 11:21:23.0
32812,71,1,14421,41,ACT,2021-08-24 09:10:53.0,2021-08-24 11:21:23.0
32796,35,1,14422,60,ACT,2021-08-24 13:10:57.0,2021-08-24 23:21:19.0
32796,91,1,14422,43,ACT,2021-08-24 13:10:57.0,2021-08-24 23:21:19.0
32815,309,1,14424,1,ACT,2021-08-25 07:52:15.0,2021-08-25 11:21:17.0
32815,310,1,14424,1,ACT,2021-08-25 07:52:15.0,2021-08-25 11:21:17.0
32818,309,1,14427,1,ACT,2021-08-26 07:32:13.0,2021-08-26 11:21:18.0
32833,79,1,14432,100,ACT,2021-08-26 20:20:05.0,2021-08-27 11:21:15.0
32833,146,1,14432,45,ACT,2021-08-26 20:20:05.0,2021-08-27 11:21:15.0
