content_publishing_house_brid.content_id,content_publishing_house_brid.publishing_house_id,content_publishing_house_brid.content_type_key,content_publishing_house_brid.status
25701,504,1,1
25704,172,1,1
25704,175,1,1
25707,12,1,1
25707,40,1,1
25710,40,1,1
25710,621,1,1
25710,622,1,1
25711,40,1,1
25711,364,1,1
25713,40,1,1
25713,556,1,1
25716,40,1,1
25716,513,1,1
25717,40,1,1
25717,474,1,1
25717,476,1,1
25719,40,1,1
25719,624,1,1
25722,40,1,1
25722,387,1,1
25723,40,1,1
25723,550,1,1
25723,591,1,1
25725,40,1,1
25725,461,1,1
25725,463,1,1
25728,40,1,1
25728,604,1,1
25728,607,1,1
25731,40,1,1
25731,478,1,1
25734,40,1,1
25734,643,1,1
25734,646,1,1
25737,40,1,1
25737,571,1,1
25737,577,1,1
25738,40,1,1
25738,149,1,1
25741,40,1,1
25741,594,1,1
25741,597,1,1
25744,40,1,1
25744,216,1,1
25744,230,1,1
25747,40,1,1
25747,579,1,1
25747,582,1,1
25750,40,1,1
25750,349,1,1
25752,40,1,1
25752,621,1,1
25752,622,1,1
25753,40,1,1
25753,64,1,1
25756,40,1,1
25756,275,1,1
25758,40,1,1
25758,64,1,1
25759,40,1,1
25759,373,1,1
25762,40,1,1
25762,64,1,1
25765,40,1,1
25765,416,1,1
25768,40,1,1
25768,501,1,1
25768,504,1,1
25770,40,1,1
25770,172,1,1
25770,175,1,1
25771,40,1,1
25771,437,1,1
25774,40,1,1
25774,471,1,1
25774,472,1,1
25777,40,1,1
25777,487,1,1
25777,498,1,1
25779,40,1,1
25779,604,1,1
25779,607,1,1
25780,40,1,1
25780,357,1,1
25783,40,1,1
25783,364,1,1
25786,40,1,1
25786,663,1,1
25789,40,1,1
25789,387,1,1
25791,40,1,1
25791,478,1,1
25792,40,1,1
25792,513,1,1
25794,40,1,1
25794,571,1,1
25794,577,1,1
25797,40,1,1
25797,643,1,1
25797,646,1,1
25798,40,1,1
25798,621,1,1
25798,622,1,1
25801,40,1,1
25801,149,1,1
25804,40,1,1
25804,643,1,1
25804,646,1,1
25807,40,1,1
25807,690,1,1
25807,691,1,1
25810,40,1,1
25810,594,1,1
25810,597,1,1
25813,40,1,1
25813,604,1,1
25813,607,1,1
25816,40,1,1
25816,471,1,1
25816,472,1,1
25819,40,1,1
25819,216,1,1
25819,230,1,1
25821,40,1,1
25821,349,1,1
25824,40,1,1
25824,172,1,1
25824,175,1,1
25827,40,1,1
25827,364,1,1
25828,40,1,1
25828,556,1,1
25830,40,1,1
25830,550,1,1
25830,591,1,1
25833,40,1,1
25833,501,1,1
25833,504,1,1
25834,40,1,1
25834,461,1,1
25834,463,1,1
25837,40,1,1
25837,437,1,1
25840,40,1,1
25840,579,1,1
25840,582,1,1
25843,40,1,1
25843,487,1,1
25843,498,1,1
25846,40,1,1
25846,357,1,1
25849,40,1,1
25849,621,1,1
25849,622,1,1
25852,40,1,1
25852,387,1,1
25855,40,1,1
25855,513,1,1
25858,40,1,1
25858,373,1,1
25860,40,1,1
25860,571,1,1
25860,577,1,1
25863,40,1,1
25863,663,1,1
25864,40,1,1
25864,643,1,1
25864,646,1,1
25866,40,1,1
25866,690,1,1
25866,691,1,1
25867,40,1,1
25867,416,1,1
25870,40,1,1
25870,149,1,1
25873,40,1,1
25873,275,1,1
25875,40,1,1
25875,64,1,1
25876,40,1,1
25876,64,1,1
25879,40,1,1
25879,216,1,1
25879,607,1,1
25882,40,1,1
25882,349,1,1
25885,40,1,1
25885,604,1,1
25885,607,1,1
25887,40,1,1
25887,172,1,1
25887,175,1,1
25888,40,1,1
25888,709,1,1
25888,711,1,1
25891,40,1,1
25891,621,1,1
25891,622,1,1
25894,40,1,1
25894,501,1,1
25894,504,1,1
25896,40,1,1
25896,437,1,1
25897,40,1,1
25897,461,1,1
25897,463,1,1
25900,40,1,1
25900,364,1,1
25902,40,1,1
25902,594,1,1
25902,597,1,1
25903,40,1,1
25903,717,1,1
25903,718,1,1
25906,40,1,1
25906,571,1,1
25906,577,1,1
25909,40,1,1
25909,387,1,1
25912,40,1,1
25912,579,1,1
25912,582,1,1
25915,40,1,1
25915,513,1,1
25918,40,1,1
25918,373,1,1
25921,40,1,1
25921,643,1,1
25921,646,1,1
25924,40,1,1
25924,690,1,1
25924,691,1,1
25926,40,1,1
25926,471,1,1
25926,472,1,1
25929,40,1,1
25929,550,1,1
25929,591,1,1
25930,40,1,1
25930,149,1,1
25932,40,1,1
25932,487,1,1
25932,498,1,1
25933,40,1,1
25933,721,1,1
25935,40,1,1
25935,621,1,1
25935,622,1,1
25936,40,1,1
25936,604,1,1
25936,607,1,1
25939,40,1,1
25939,357,1,1
25941,40,1,1
25941,556,1,1
25942,40,1,1
25942,64,1,1
25945,40,1,1
25945,64,1,1
25948,40,1,1
25948,663,1,1
25951,40,1,1
25951,349,1,1
25953,40,1,1
25953,416,1,1
25956,40,1,1
25956,709,1,1
25956,711,1,1
25957,40,1,1
25957,172,1,1
25957,175,1,1
25959,40,1,1
25959,461,1,1
25959,463,1,1
25960,40,1,1
25960,437,1,1
25962,40,1,1
25962,501,1,1
25962,504,1,1
25963,40,1,1
25963,621,1,1
25963,622,1,1
25965,40,1,1
25965,216,1,1
25965,230,1,1
25968,40,1,1
25968,717,1,1
25968,718,1,1
25969,40,1,1
25969,364,1,1
25971,40,1,1
25971,643,1,1
25971,646,1,1
25974,40,1,1
25974,604,1,1
25974,607,1,1
25975,40,1,1
25975,373,1,1
25977,40,1,1
25977,387,1,1
25978,40,1,1
25978,690,1,1
25978,691,1,1
25981,40,1,1
25981,579,1,1
25981,582,1,1
25983,40,1,1
25983,149,1,1
25984,40,1,1
25984,594,1,1
25984,597,1,1
25987,40,1,1
25987,275,1,1
25989,40,1,1
25989,64,1,1
25992,40,1,1
25992,64,1,1
25993,40,1,1
25993,64,1,1
25995,40,1,1
25995,471,1,1
25995,472,1,1
25996,40,1,1
25996,721,1,1
25998,40,1,1
25998,621,1,1
25998,622,1,1
25999,40,1,1
25999,461,1,1
25999,463,1,1
26002,40,1,1
26002,709,1,1
26002,711,1,1
26005,40,1,1
26005,349,1,1
26008,40,1,1
26008,550,1,1
26008,591,1,1
26011,40,1,1
26011,172,1,1
26011,175,1,1
26013,40,1,1
26013,487,1,1
26013,498,1,1
26016,40,1,1
26016,437,1,1
26019,40,1,1
26019,357,1,1
26022,40,1,1
26022,501,1,1
26022,504,1,1
26023,40,1,1
26023,556,1,1
26025,40,1,1
26025,663,1,1
26028,40,1,1
26028,717,1,1
26028,718,1,1
26029,40,1,1
26029,579,1,1
26029,582,1,1
26031,40,1,1
26031,373,1,1
26034,40,1,1
26034,721,1,1
26037,40,1,1
26037,216,1,1
26037,230,1,1
26038,40,1,1
26038,416,1,1
26041,40,1,1
26041,690,1,1
26041,691,1,1
26044,40,1,1
26044,387,1,1
26046,40,1,1
26046,643,1,1
26046,646,1,1
26049,40,1,1
26049,604,1,1
26049,607,1,1
26050,40,1,1
26050,478,1,1
26053,40,1,1
26053,149,1,1
26056,40,1,1
26056,364,1,1
26058,40,1,1
26058,64,1,1
26059,40,1,1
26059,64,1,1
26062,40,1,1
26062,64,1,1
26064,40,1,1
26064,621,1,1
26064,622,1,1
26067,12,1,1
26067,40,1,1
26068,40,1,1
26068,709,1,1
26068,711,1,1
26071,40,1,1
26071,216,1,1
26074,40,1,1
26074,416,1,1
26077,40,1,1
26077,579,1,1
26077,582,1,1
26080,40,1,1
26080,604,1,1
26080,607,1,1
26083,40,1,1
26083,556,1,1
26085,40,1,1
26085,663,1,1
26086,40,1,1
26086,357,1,1
26089,40,1,1
26089,717,1,1
26089,718,1,1
26091,40,1,1
26091,643,1,1
26091,646,1,1
26094,40,1,1
26094,690,1,1
26094,691,1,1
26097,40,1,1
26097,594,1,1
26097,597,1,1
26100,40,1,1
26100,498,1,1
26101,40,1,1
26101,501,1,1
26101,504,1,1
26104,40,1,1
26104,550,1,1
26104,591,1,1
26106,40,1,1
26106,172,1,1
26106,175,1,1
26107,40,1,1
26107,349,1,1
26109,40,1,1
26109,373,1,1
26112,40,1,1
26112,461,1,1
26112,463,1,1
26113,40,1,1
26113,364,1,1
26116,40,1,1
26116,64,1,1
26118,40,1,1
26118,64,1,1
26119,40,1,1
26119,709,1,1
26119,711,1,1
26122,40,1,1
26122,437,1,1
26125,14,1,1
26125,40,1,1
26125,735,1,1
26128,14,1,1
26128,40,1,1
26128,735,1,1
26130,14,1,1
26130,40,1,1
26130,735,1,1
26133,40,1,1
26133,275,1,1
26136,40,1,1
26136,721,1,1
26137,40,1,1
26137,621,1,1
26137,622,1,1
26140,40,1,1
26140,387,1,1
26142,40,1,1
26142,216,1,1
26142,230,1,1
26143,40,1,1
26143,604,1,1
26143,607,1,1
26146,40,1,1
26146,357,1,1
26149,40,1,1
26149,579,1,1
26149,582,1,1
26151,40,1,1
26151,556,1,1
26152,40,1,1
26152,471,1,1
26152,472,1,1
26154,40,1,1
26154,726,1,1
26154,732,1,1
26155,40,1,1
26155,594,1,1
26155,597,1,1
26157,40,1,1
26157,643,1,1
26157,646,1,1
26158,40,1,1
26158,690,1,1
26158,691,1,1
26161,40,1,1
26161,717,1,1
26161,718,1,1
26163,40,1,1
26163,416,1,1
26164,40,1,1
26164,501,1,1
26164,504,1,1
26166,40,1,1
26166,663,1,1
26167,40,1,1
26167,709,1,1
26167,711,1,1
26169,40,1,1
26169,349,1,1
26170,40,1,1
26170,373,1,1
26172,40,1,1
26172,461,1,1
26172,463,1,1
26173,40,1,1
26173,64,1,1
26176,40,1,1
26176,64,1,1
26178,40,1,1
26178,550,1,1
26178,591,1,1
26181,40,1,1
26181,729,1,1
26181,730,1,1
26182,40,1,1
26182,437,1,1
26185,40,1,1
26185,364,1,1
26187,40,1,1
26187,487,1,1
26187,498,1,1
26190,40,1,1
26190,604,1,1
26190,607,1,1
26193,40,1,1
26193,621,1,1
26193,622,1,1
26194,40,1,1
26194,721,1,1
26196,40,1,1
26196,387,1,1
26197,40,1,1
26197,357,1,1
26199,40,1,1
26199,216,1,1
26199,230,1,1
26200,40,1,1
26200,594,1,1
26200,597,1,1
26202,40,1,1
26202,579,1,1
26202,582,1,1
26205,40,1,1
26205,556,1,1
26208,40,1,1
26208,717,1,1
26208,718,1,1
26209,40,1,1
26209,643,1,1
26209,646,1,1
26211,40,1,1
26211,690,1,1
26211,691,1,1
26214,40,1,1
26214,501,1,1
26214,504,1,1
26215,40,1,1
26215,172,1,1
26215,175,1,1
26217,40,1,1
26217,709,1,1
26217,711,1,1
26218,40,1,1
26218,663,1,1
26220,40,1,1
26220,349,1,1
26221,40,1,1
26221,471,1,1
26221,472,1,1
26223,40,1,1
26223,461,1,1
26223,463,1,1
26224,40,1,1
26224,373,1,1
26227,40,1,1
26227,64,1,1
26230,40,1,1
26230,604,1,1
26230,607,1,1
26232,40,1,1
26232,437,1,1
26235,40,1,1
26235,726,1,1
26235,732,1,1
26238,40,1,1
26238,729,1,1
26238,730,1,1
26241,40,1,1
26241,621,1,1
26241,622,1,1
26244,40,1,1
26244,364,1,1
26247,40,1,1
26247,275,1,1
26248,40,1,1
26248,387,1,1
26251,40,1,1
26251,416,1,1
26253,40,1,1
26253,721,1,1
26254,40,1,1
26254,357,1,1
26256,40,1,1
26256,556,1,1
26259,40,1,1
26259,550,1,1
26259,591,1,1
26262,40,1,1
26262,216,1,1
26262,230,1,1
26263,40,1,1
26263,487,1,1
26263,498,1,1
26265,40,1,1
26265,594,1,1
26266,40,1,1
26266,709,1,1
26266,711,1,1
26268,40,1,1
26268,717,1,1
26268,718,1,1
26271,40,1,1
26271,643,1,1
26271,646,1,1
26274,40,1,1
26274,501,1,1
26274,504,1,1
26277,40,1,1
26277,690,1,1
26277,691,1,1
26278,40,1,1
26278,172,1,1
26278,175,1,1
26280,40,1,1
26280,579,1,1
26280,582,1,1
26283,40,1,1
26283,349,1,1
26286,40,1,1
26286,373,1,1
26289,40,1,1
26289,461,1,1
26289,463,1,1
26290,40,1,1
26290,604,1,1
26290,607,1,1
26293,40,1,1
26293,64,1,1
26296,40,1,1
26296,64,1,1
26298,40,1,1
26298,729,1,1
26298,730,1,1
26299,40,1,1
26299,437,1,1
26301,40,1,1
26301,663,1,1
26304,40,1,1
26304,621,1,1
26304,622,1,1
26307,40,1,1
26307,721,1,1
26310,40,1,1
26310,387,1,1
26311,40,1,1
26311,471,1,1
26311,472,1,1
26313,40,1,1
26313,364,1,1
26314,40,1,1
26314,709,1,1
26314,711,1,1
26317,40,1,1
26317,726,1,1
26317,732,1,1
26320,40,1,1
26320,416,1,1
26323,40,1,1
26323,717,1,1
26323,718,1,1
26326,40,1,1
26326,357,1,1
26329,40,1,1
26329,643,1,1
26329,646,1,1
26332,40,1,1
26332,690,1,1
26332,691,1,1
26334,40,1,1
26334,172,1,1
26334,175,1,1
26337,40,1,1
26337,216,1,1
26337,230,1,1
26340,40,1,1
26340,604,1,1
26340,607,1,1
26341,40,1,1
26341,349,1,1
26343,40,1,1
26343,579,1,1
26343,582,1,1
26346,40,1,1
26346,373,1,1
26347,40,1,1
26347,762,1,1
26350,40,1,1
26350,487,1,1
26350,498,1,1
26352,40,1,1
26352,387,1,1
26353,40,1,1
26353,501,1,1
26353,504,1,1
26356,40,1,1
26356,729,1,1
26356,730,1,1
26358,40,1,1
26358,721,1,1
26359,40,1,1
26359,437,1,1
26362,40,1,1
26362,461,1,1
26362,463,1,1
26364,40,1,1
26364,594,1,1
26364,597,1,1
26365,40,1,1
26365,621,1,1
26365,622,1,1
26367,40,1,1
26367,709,1,1
26367,711,1,1
26368,40,1,1
26368,275,1,1
26371,40,1,1
26371,364,1,1
26374,40,1,1
26374,478,1,1
26377,40,1,1
26377,663,1,1
26380,40,1,1
26380,726,1,1
26380,732,1,1
26382,40,1,1
26382,604,1,1
26382,607,1,1
26383,40,1,1
26383,471,1,1
26383,472,1,1
26385,40,1,1
26385,357,1,1
26386,40,1,1
26386,717,1,1
26386,718,1,1
26389,40,1,1
26389,643,1,1
26389,646,1,1
26392,40,1,1
26392,690,1,1
26392,691,1,1
26395,40,1,1
26395,216,1,1
26397,40,1,1
26397,172,1,1
26397,175,1,1
26398,40,1,1
26398,349,1,1
26401,40,1,1
26401,373,1,1
26404,40,1,1
26404,579,1,1
26404,582,1,1
26406,40,1,1
26406,416,1,1
26407,40,1,1
26407,721,1,1
26410,40,1,1
26410,501,1,1
26410,504,1,1
26413,40,1,1
26413,729,1,1
26413,730,1,1
26415,40,1,1
26415,437,1,1
26416,40,1,1
26416,594,1,1
26416,597,1,1
26419,40,1,1
26419,461,1,1
26419,463,1,1
26421,40,1,1
26421,709,1,1
26421,711,1,1
26422,40,1,1
26422,387,1,1
26425,40,1,1
26425,621,1,1
26425,622,1,1
26427,40,1,1
26427,364,1,1
26428,40,1,1
26428,487,1,1
26428,498,1,1
26430,40,1,1
26430,604,1,1
26430,607,1,1
26433,40,1,1
26433,663,1,1
26436,40,1,1
26436,726,1,1
26436,732,1,1
26437,40,1,1
26437,357,1,1
26440,40,1,1
26440,643,1,1
26440,646,1,1
26443,40,1,1
26443,717,1,1
26443,718,1,1
26446,40,1,1
26446,690,1,1
26446,691,1,1
26449,40,1,1
26449,471,1,1
26449,472,1,1
26452,40,1,1
26452,175,1,1
26454,40,1,1
26454,579,1,1
26454,582,1,1
26457,40,1,1
26457,501,1,1
26457,504,1,1
26458,40,1,1
26458,729,1,1
26458,730,1,1
26460,40,1,1
26460,216,1,1
26460,230,1,1
26461,40,1,1
26461,64,1,1
26464,40,1,1
26464,64,1,1
26466,40,1,1
26466,709,1,1
26466,711,1,1
26469,40,1,1
26469,387,1,1
26470,40,1,1
26470,721,1,1
26473,40,1,1
26473,437,1,1
26475,40,1,1
26475,594,1,1
26475,597,1,1
26476,40,1,1
26476,461,1,1
26476,463,1,1
26479,40,1,1
26479,621,1,1
26479,622,1,1
26482,40,1,1
26482,416,1,1
26485,40,1,1
26485,604,1,1
26485,607,1,1
26487,40,1,1
26487,364,1,1
26488,40,1,1
26488,726,1,1
26488,732,1,1
26491,40,1,1
26491,663,1,1
26494,40,1,1
26494,762,1,1
26496,40,1,1
26496,762,1,1
26499,40,1,1
26499,717,1,1
26499,718,1,1
26502,40,1,1
26502,471,1,1
26502,472,1,1
26503,40,1,1
26503,357,1,1
26506,40,1,1
26506,643,1,1
26506,646,1,1
26509,40,1,1
26509,690,1,1
26509,691,1,1
26511,40,1,1
26511,550,1,1
26511,591,1,1
26512,40,1,1
26512,175,1,1
26515,40,1,1
26515,216,1,1
26515,230,1,1
26518,40,1,1
26518,487,1,1
26518,498,1,1
26520,40,1,1
26520,709,1,1
26520,711,1,1
26523,40,1,1
26523,579,1,1
26523,582,1,1
26524,40,1,1
26524,729,1,1
26524,730,1,1
26526,40,1,1
26526,501,1,1
26526,504,1,1
26529,40,1,1
26529,64,1,1
26530,40,1,1
26530,762,1,1
26533,40,1,1
26533,64,1,1
26536,40,1,1
26536,721,1,1
26539,40,1,1
26539,437,1,1
26542,40,1,1
26542,604,1,1
26542,607,1,1
26545,40,1,1
26545,387,1,1
26548,40,1,1
26548,461,1,1
26548,463,1,1
26550,40,1,1
26550,621,1,1
26550,622,1,1
26553,40,1,1
26553,594,1,1
26553,597,1,1
26556,40,1,1
26556,364,1,1
26557,40,1,1
26557,663,1,1
26560,40,1,1
26560,726,1,1
26560,732,1,1
26562,40,1,1
26562,471,1,1
26562,472,1,1
26565,40,1,1
26565,709,1,1
26565,711,1,1
26568,40,1,1
26568,643,1,1
26568,646,1,1
26569,40,1,1
26569,690,1,1
26569,691,1,1
26571,40,1,1
26571,721,1,1
26574,40,1,1
26574,594,1,1
26574,597,1,1
26575,40,1,1
26575,726,1,1
26575,732,1,1
26578,40,1,1
26578,387,1,1
26580,40,1,1
26580,364,1,1
26583,40,1,1
26583,64,1,1
26586,40,1,1
26586,216,1,1
26586,230,1,1
26589,40,1,1
26589,487,1,1
26589,498,1,1
26592,40,1,1
26592,717,1,1
26592,718,1,1
26593,40,1,1
26593,357,1,1
26596,20,1,1
26596,40,1,1
26599,40,1,1
26599,437,1,1
26605,40,1,1
26605,621,1,1
26605,622,1,1
26607,40,1,1
26607,461,1,1
26607,463,1,1
26610,40,1,1
26610,604,1,1
26610,607,1,1
26613,40,1,1
26613,175,1,1
26614,40,1,1
26614,364,1,1
26616,40,1,1
26616,729,1,1
26616,730,1,1
26619,40,1,1
26619,663,1,1
26622,40,1,1
26622,709,1,1
26622,711,1,1
26623,40,1,1
26623,579,1,1
26623,582,1,1
26626,40,1,1
26626,721,1,1
26629,40,1,1
26629,762,1,1
26632,40,1,1
26632,416,1,1
26635,40,1,1
26635,726,1,1
26635,732,1,1
26637,40,1,1
26637,471,1,1
26637,472,1,1
26640,40,1,1
26640,643,1,1
26640,646,1,1
26643,40,1,1
26643,690,1,1
26643,691,1,1
26646,40,1,1
26646,771,1,1
26647,40,1,1
26647,501,1,1
26647,504,1,1
26649,40,1,1
26649,387,1,1
26650,40,1,1
26650,765,1,1
26650,768,1,1
26653,40,1,1
26653,594,1,1
26653,597,1,1
26655,40,1,1
26655,487,1,1
26655,498,1,1
26658,40,1,1
26658,216,1,1
26658,230,1,1
26661,40,1,1
26661,604,1,1
26661,607,1,1
26662,40,1,1
26662,417,1,1
26665,40,1,1
26665,417,1,1
26668,40,1,1
26668,417,1,1
26671,40,1,1
26671,417,1,1
26673,40,1,1
26673,717,1,1
26673,718,1,1
26674,40,1,1
26674,391,1,1
26676,40,1,1
26676,391,1,1
26677,40,1,1
26677,391,1,1
26679,40,1,1
26679,391,1,1
26682,40,1,1
26682,391,1,1
26683,40,1,1
26683,391,1,1
26685,40,1,1
26685,391,1,1
26688,40,1,1
26688,391,1,1
26689,40,1,1
26689,391,1,1
26691,40,1,1
26691,406,1,1
26692,40,1,1
26692,406,1,1
26695,40,1,1
26695,406,1,1
26698,40,1,1
26698,406,1,1
26701,40,1,1
26701,357,1,1
26703,40,1,1
26703,64,1,1
26706,40,1,1
26706,369,1,1
26709,40,1,1
26709,369,1,1
26712,40,1,1
26712,369,1,1
26713,40,1,1
26713,369,1,1
26716,40,1,1
26716,721,1,1
26718,40,1,1
26718,437,1,1
26719,40,1,1
26719,395,1,1
26722,40,1,1
26722,395,1,1
26724,40,1,1
26724,395,1,1
26725,40,1,1
26725,395,1,1
26728,40,1,1
26728,709,1,1
26728,711,1,1
26731,40,1,1
26731,395,1,1
26733,40,1,1
26733,395,1,1
26736,40,1,1
26736,395,1,1
26737,40,1,1
26737,395,1,1
26739,40,1,1
26739,395,1,1
26740,40,1,1
26740,406,1,1
26742,40,1,1
26742,406,1,1
26743,40,1,1
26743,406,1,1
26745,40,1,1
26745,406,1,1
26748,40,1,1
26748,406,1,1
26749,40,1,1
26749,406,1,1
26751,40,1,1
26751,406,1,1
26754,40,1,1
26754,406,1,1
26755,40,1,1
26755,406,1,1
26757,40,1,1
26757,406,1,1
26760,40,1,1
26760,726,1,1
26760,732,1,1
26761,40,1,1
26761,690,1,1
26761,691,1,1
26763,40,1,1
26763,729,1,1
26763,730,1,1
26766,40,1,1
26766,175,1,1
26767,40,1,1
26767,364,1,1
26769,40,1,1
26769,387,1,1
26772,40,1,1
26772,579,1,1
26772,582,1,1
26773,40,1,1
26773,663,1,1
26773,775,1,1
26776,40,1,1
26776,550,1,1
26776,591,1,1
26778,40,1,1
26778,369,1,1
26781,40,1,1
26781,369,1,1
26782,40,1,1
26782,369,1,1
26785,40,1,1
26785,604,1,1
26785,607,1,1
26787,40,1,1
26787,771,1,1
26787,772,1,1
26790,40,1,1
26790,471,1,1
26790,472,1,1
26791,40,1,1
26791,501,1,1
26791,504,1,1
26794,40,1,1
26794,416,1,1
26797,40,1,1
26797,643,1,1
26797,646,1,1
26800,40,1,1
26800,690,1,1
26800,691,1,1
26802,40,1,1
26802,765,1,1
26802,768,1,1
26803,40,1,1
26803,594,1,1
26803,597,1,1
26805,40,1,1
26805,762,1,1
26806,40,1,1
26806,391,1,1
26808,40,1,1
26808,391,1,1
26811,40,1,1
26811,391,1,1
26814,40,1,1
26814,391,1,1
26817,40,1,1
26817,391,1,1
26820,40,1,1
26820,391,1,1
26823,40,1,1
26823,391,1,1
26824,40,1,1
26824,369,1,1
26826,40,1,1
26826,369,1,1
26829,40,1,1
26829,709,1,1
26829,711,1,1
26832,40,1,1
26832,369,1,1
26835,40,1,1
26835,369,1,1
26838,40,1,1
26838,369,1,1
26839,40,1,1
26839,369,1,1
26841,40,1,1
26841,369,1,1
26844,40,1,1
26844,406,1,1
26845,40,1,1
26845,406,1,1
26848,40,1,1
26848,417,1,1
26851,40,1,1
26851,717,1,1
26851,718,1,1
26853,40,1,1
26853,216,1,1
26853,230,1,1
26854,40,1,1
26854,395,1,1
26856,40,1,1
26856,395,1,1
26857,40,1,1
26857,395,1,1
26859,40,1,1
26859,395,1,1
26862,40,1,1
26862,395,1,1
26865,40,1,1
26865,478,1,1
26868,20,1,1
26868,40,1,1
26869,40,1,1
26869,437,1,1
26871,40,1,1
26871,621,1,1
26871,622,1,1
26874,40,1,1
26874,357,1,1
26875,40,1,1
26875,604,1,1
26875,607,1,1
26877,40,1,1
26877,729,1,1
26877,730,1,1
26880,40,1,1
26880,175,1,1
26881,40,1,1
26881,364,1,1
26884,40,1,1
26884,721,1,1
26886,40,1,1
26886,771,1,1
26886,772,1,1
26889,40,1,1
26889,663,1,1
26890,40,1,1
26890,579,1,1
26890,582,1,1
26893,40,1,1
26893,471,1,1
26893,472,1,1
26896,40,1,1
26896,726,1,1
26896,732,1,1
26899,40,1,1
26899,416,1,1
26902,40,1,1
26902,643,1,1
26902,646,1,1
26905,40,1,1
26905,690,1,1
26905,691,1,1
26907,40,1,1
26907,501,1,1
26907,504,1,1
26908,40,1,1
26908,709,1,1
26908,711,1,1
26910,40,1,1
26910,765,1,1
26910,768,1,1
26911,40,1,1
26911,594,1,1
26911,597,1,1
26914,40,1,1
26914,391,1,1
26917,40,1,1
26917,391,1,1
26919,40,1,1
26919,391,1,1
26922,40,1,1
26922,391,1,1
26925,40,1,1
26925,391,1,1
26926,40,1,1
26926,391,1,1
26928,40,1,1
26928,391,1,1
26931,40,1,1
26931,391,1,1
26934,40,1,1
26934,395,1,1
26937,40,1,1
26937,395,1,1
26940,40,1,1
26940,395,1,1
26943,40,1,1
26943,395,1,1
26946,40,1,1
26946,395,1,1
26949,40,1,1
26949,395,1,1
26952,40,1,1
26952,395,1,1
26955,40,1,1
26955,395,1,1
26956,40,1,1
26956,406,1,1
26959,40,1,1
26959,406,1,1
26961,40,1,1
26961,395,1,1
26964,40,1,1
26964,406,1,1
26965,40,1,1
26965,395,1,1
26967,40,1,1
26967,369,1,1
26968,40,1,1
26968,369,1,1
26971,40,1,1
26971,369,1,1
26974,40,1,1
26974,369,1,1
26977,40,1,1
26977,369,1,1
26980,40,1,1
26980,64,1,1
26983,40,1,1
26983,387,1,1
26986,40,1,1
26986,369,1,1
26989,40,1,1
26989,369,1,1
26992,40,1,1
26992,717,1,1
26992,718,1,1
26994,40,1,1
26994,216,1,1
26994,230,1,1
26997,40,1,1
26997,604,1,1
26997,607,1,1
26998,40,1,1
26998,417,1,1
27000,40,1,1
27000,406,1,1
27003,40,1,1
27003,406,1,1
27006,40,1,1
27006,406,1,1
27007,40,1,1
27007,406,1,1
27009,40,1,1
27009,437,1,1
27012,40,1,1
27012,357,1,1
27015,40,1,1
27015,621,1,1
27015,622,1,1
27018,40,1,1
27018,721,1,1
27021,40,1,1
27021,762,1,1
27024,40,1,1
27024,175,1,1
27025,40,1,1
27025,729,1,1
27025,730,1,1
27028,40,1,1
27028,709,1,1
27028,711,1,1
27031,40,1,1
27031,364,1,1
27033,40,1,1
27033,726,1,1
27033,732,1,1
27036,40,1,1
27036,416,1,1
27039,40,1,1
27039,663,1,1
27040,40,1,1
27040,550,1,1
27040,591,1,1
27042,40,1,1
27042,579,1,1
27042,582,1,1
27045,40,1,1
27045,501,1,1
27045,579,1,1
27046,40,1,1
27046,643,1,1
27046,646,1,1
27048,40,1,1
27048,690,1,1
27048,691,1,1
27051,40,1,1
27051,771,1,1
27051,772,1,1
27052,40,1,1
27052,471,1,1
27052,472,1,1
27055,40,1,1
27055,604,1,1
27055,607,1,1
27057,40,1,1
27057,765,1,1
27057,768,1,1
27058,40,1,1
27058,406,1,1
27061,40,1,1
27061,406,1,1
27064,40,1,1
27064,406,1,1
27066,40,1,1
27066,406,1,1
27067,40,1,1
27067,406,1,1
27069,40,1,1
27069,406,1,1
27070,40,1,1
27070,406,1,1
27073,40,1,1
27073,369,1,1
27076,40,1,1
27076,369,1,1
27079,40,1,1
27079,369,1,1
27081,40,1,1
27081,369,1,1
27084,40,1,1
27084,369,1,1
27087,40,1,1
27087,369,1,1
27088,40,1,1
27088,369,1,1
27090,40,1,1
27090,64,1,1
27091,40,1,1
27091,64,1,1
27094,40,1,1
27094,387,1,1
27097,40,1,1
27097,417,1,1
27099,40,1,1
27099,417,1,1
27100,40,1,1
27100,594,1,1
27100,597,1,1
27102,40,1,1
27102,216,1,1
27102,230,1,1
27105,40,1,1
27105,391,1,1
27108,40,1,1
27108,391,1,1
27109,40,1,1
27109,391,1,1
27112,40,1,1
27112,709,1,1
27112,711,1,1
27115,40,1,1
27115,391,1,1
27117,40,1,1
27117,391,1,1
27120,40,1,1
27120,391,1,1
27121,40,1,1
27121,395,1,1
27123,40,1,1
27123,395,1,1
27126,40,1,1
27126,395,1,1
27127,40,1,1
27127,395,1,1
27130,40,1,1
27130,771,1,1
27130,772,1,1
27132,40,1,1
27132,621,1,1
27132,622,1,1
27133,40,1,1
27133,624,1,1
27136,40,1,1
27136,624,1,1
27138,40,1,1
27138,624,1,1
27141,40,1,1
